as,prefix,origin,received_from
1,5.0.0.0/8,5
2,5.0.0.0/8,5
3,5.0.0.0/8,5
4,5.0.0.0/8,5
5,5.0.0.0/8,5
6,5.0.0.0/8,5
7,5.0.0.0/8,5
8,5.0.0.0/8,5
9,5.0.0.0/8,5
10,5.0.0.0/8,5
